login,pre_commit_count,pre_mean_message_length,pre_active_weeks,pre_repos_touched,pre_mean_commits_per_active_week,pre_frac_multiline,pre_frac_conventional,pre_frac_mentions_test,pre_frac_has_bullets,pre_mean_inter_commit_hours,pre_frac_burst_commits,pre_sampled_test_cowrite_rate,pre_file_sample_count,pre_mean_pr_body_length,pre_frac_pr_has_body,post_commit_count,post_mean_message_length,post_active_weeks,post_repos_touched,post_mean_commits_per_active_week,post_frac_multiline,post_frac_conventional,post_frac_mentions_test,post_frac_has_bullets,post_mean_inter_commit_hours,post_frac_burst_commits,post_sampled_test_cowrite_rate,post_file_sample_count,post_mean_pr_body_length,post_frac_pr_has_body,delta_commit_count,delta_mean_message_length,delta_active_weeks,delta_repos_touched,delta_mean_commits_per_active_week,delta_frac_multiline,delta_frac_conventional,delta_frac_mentions_test,delta_frac_has_bullets,delta_mean_inter_commit_hours,delta_frac_burst_commits,delta_sampled_test_cowrite_rate,delta_file_sample_count,delta_mean_pr_body_length,delta_frac_pr_has_body
brianobot,37,20.54,13,1,2.85,0.081,0.0,0.0,0.0,107.34,0.444,0.0,0,0.0,0.0,62,18.87,26,1,2.38,0.016,0.0,0.0,0.0,321.45,0.393,0.0,0,0.0,0.0,25,-1.67,13,0,-0.47,-0.065,0.0,0.0,0.0,214.11,-0.051,0.0,0,0.0,0.0
WillsterJohnson,43,18.77,19,5,2.26,0.023,0.419,0.0,0.0,326.4,0.476,0.0,0,0.0,0.0,7,18.29,5,1,1.4,0.0,0.0,0.0,0.0,718.35,0.333,0.0,0,0.0,0.0,-36,-0.48,-14,-4,-0.86,-0.023,-0.419,0.0,0.0,391.95,-0.143,0.0,0,0.0,0.0
teresi,29,31.17,12,1,2.42,0.138,0.0,0.0,0.138,94.19,0.464,0.0,0,0.0,0.0,71,57.85,34,1,2.09,0.239,0.0,0.0,0.239,251.94,0.3,0.0,0,0.0,0.0,42,26.68,22,0,-0.33,0.101,0.0,0.0,0.101,157.75,-0.164,0.0,0,0.0,0.0
Kachi1001,68,13.51,11,4,6.18,0.088,0.0,0.059,0.0,43.16,0.716,0.0,0,0.0,0.0,9,17.78,2,2,4.5,0.0,0.0,0.0,0.0,393.76,0.875,0.0,0,0.0,0.0,-59,4.27,-9,-2,-1.68,-0.088,0.0,-0.059,0.0,350.6,0.159,0.0,0,0.0,0.0
ValdsonSilva,34,28.15,6,5,5.67,0.0,0.029,0.0,0.0,159.87,0.545,0.0,0,0.0,0.0,24,17.04,8,1,3.0,0.0,0.0,0.0,0.0,608.71,0.696,0.0,0,0.0,0.0,-10,-11.11,2,-4,-2.67,0.0,-0.029,0.0,0.0,448.84,0.151,0.0,0,0.0,0.0
mineTomek,50,37.28,8,2,6.25,0.24,0.0,0.0,0.0,129.08,0.776,0.0,0,67.0,0.5,50,41.94,3,2,16.67,0.12,0.0,0.0,0.0,177.6,0.898,0.0,0,261.25,0.875,0,4.66,-5,0,10.42,-0.12,0.0,0.0,0.0,48.52,0.122,0.0,0,194.25,0.375
Circout-sudo,20,28.7,7,2,2.86,0.1,0.0,0.0,0.0,254.9,0.368,0.0,0,0.0,0.0,58,32.05,9,4,6.44,0.362,0.0,0.0,0.0,129.2,0.825,0.0,0,0.0,0.0,38,3.35,2,2,3.58,0.262,0.0,0.0,0.0,-125.7,0.457,0.0,0,0.0,0.0
batuhangokalp,77,18.0,10,5,7.7,0.026,0.0,0.104,0.0,154.89,0.763,0.0,0,0.0,0.0,23,20.0,5,1,4.6,0.0,0.0,0.0,0.0,324.0,0.773,0.0,0,0.0,0.0,-54,2.0,-5,-4,-3.1,-0.026,0.0,-0.104,0.0,169.11,0.01,0.0,0,0.0,0.0
kananniftiyev,79,41.9,10,3,7.9,0.203,0.0,0.025,0.051,98.74,0.641,0.0,0,0.0,0.0,20,31.35,6,2,3.33,0.15,0.0,0.0,0.15,306.47,0.579,0.0,0,0.0,0.0,-59,-10.55,-4,-1,-4.57,-0.053,0.0,-0.025,0.099,207.73,-0.062,0.0,0,0.0,0.0
Pigney,9,71.33,2,1,4.5,0.333,0.0,0.0,0.0,337.48,0.5,0.0,0,0.0,0.0,25,63.28,12,1,2.08,0.08,0.0,0.0,0.0,769.35,0.292,0.0,0,11.0,0.0,16,-8.05,10,0,-2.42,-0.253,0.0,0.0,0.0,431.87,-0.208,0.0,0,11.0,0.0
cwallenwein,41,43.9,6,1,6.83,0.146,0.0,0.0,0.0,182.99,0.675,0.0,0,115.67,0.667,9,36.78,1,1,9.0,0.111,0.0,0.0,0.0,3.0,0.875,0.0,0,0.0,0.0,-32,-7.12,-5,0,2.17,-0.035,0.0,0.0,0.0,-179.99,0.2,0.0,0,-115.67,-0.667
mkondratek,31,30.58,9,1,3.44,0.0,0.0,0.032,0.065,61.5,0.533,0.0,0,0.0,0.0,58,17.28,16,1,3.62,0.0,0.0,0.0,0.052,271.12,0.491,0.0,0,0.0,0.0,27,-13.3,7,0,0.18,0.0,0.0,-0.032,-0.013,209.62,-0.042,0.0,0,0.0,0.0
sumanmaiti1,5,31.0,2,1,2.5,0.0,0.0,0.0,0.0,557.22,0.75,0.0,0,0.0,0.0,64,31.02,19,5,3.37,0.031,0.0,0.0,0.016,131.88,0.429,0.0,0,0.0,0.0,59,0.02,17,4,0.87,0.031,0.0,0.0,0.016,-425.34,-0.321,0.0,0,0.0,0.0
robeecodes,32,26.84,6,3,5.33,0.0,0.0,0.0,0.0,42.58,0.484,0.0,0,0.0,0.0,9,18.56,4,1,2.25,0.0,0.111,0.0,0.0,1427.28,0.625,0.0,0,0.0,0.0,-23,-8.28,-2,-2,-3.08,0.0,0.111,0.0,0.0,1384.7,0.141,0.0,0,0.0,0.0
tutam1232,34,18.09,5,5,6.8,0.0,0.0,0.059,0.029,138.37,0.576,0.0,0,0.0,0.0,5,17.6,3,3,1.67,0.0,0.0,0.0,0.0,694.06,0.5,0.0,0,0.0,0.0,-29,-0.49,-2,-2,-5.13,0.0,0.0,-0.059,-0.029,555.69,-0.076,0.0,0,0.0,0.0
Tomeczeqq,16,36.69,4,2,4.0,0.125,0.0,0.0,0.125,60.48,0.4,0.0,0,0.0,0.0,34,20.97,9,5,3.78,0.029,0.0,0.0,0.0,104.62,0.515,0.0,0,0.0,0.0,18,-15.72,5,3,-0.22,-0.096,0.0,0.0,-0.125,44.14,0.115,0.0,0,0.0,0.0
Nouman-Usman,25,24.4,6,5,4.17,0.2,0.0,0.0,0.0,179.07,0.75,0.0,0,0.0,0.0,5,66.6,4,1,1.25,0.4,0.0,0.0,0.0,3349.84,0.25,0.0,0,0.0,0.0,-20,42.2,-2,-4,-2.92,0.2,0.0,0.0,0.0,3170.77,-0.5,0.0,0,0.0,0.0
Lseoksee,73,13.86,12,1,6.08,0.0,0.0,0.014,0.0,97.18,0.542,0.0,0,0.0,0.0,27,12.93,3,1,9.0,0.0,0.0,0.0,0.0,340.85,0.769,0.0,0,0.0,0.0,-46,-0.93,-9,0,2.92,0.0,0.0,-0.014,0.0,243.67,0.227,0.0,0,0.0,0.0
Ziad507,15,12.33,1,2,15.0,0.0,0.0,0.2,0.0,0.21,1.0,0.0,0,0.0,0.0,19,9.53,3,2,6.33,0.0,0.0,0.0,0.0,89.42,0.611,0.0,0,0.0,0.0,4,-2.8,2,0,-8.67,0.0,0.0,-0.2,0.0,89.21,-0.389,0.0,0,0.0,0.0
hofbi,33,23.7,19,2,1.74,0.03,0.0,0.03,0.0,519.62,0.344,0.0,0,0.0,0.0,39,27.15,21,2,1.86,0.026,0.0,0.0,0.0,500.33,0.368,0.0,0,0.0,0.0,6,3.45,2,0,0.12,-0.004,0.0,-0.03,0.0,-19.29,0.024,0.0,0,0.0,0.0
Idan-sh,78,20.76,13,4,6.0,0.026,0.0,0.0,0.0,120.04,0.701,0.0,0,0.0,0.0,22,36.23,9,2,2.44,0.136,0.0,0.0,0.0,890.57,0.524,0.0,0,0.0,0.0,-56,15.47,-4,-2,-3.56,0.11,0.0,0.0,0.0,770.53,-0.177,0.0,0,0.0,0.0
lukas-frey,45,67.44,10,1,4.5,0.689,0.667,0.0,0.0,239.93,0.682,0.0,0,0.0,0.0,51,37.65,14,1,3.64,0.196,0.686,0.0,0.0,349.5,0.64,0.0,0,0.0,0.0,6,-29.79,4,0,-0.86,-0.493,0.019,0.0,0.0,109.57,-0.042,0.0,0,0.0,0.0
grindheim,11,15.09,3,1,3.67,0.0,0.0,0.0,0.0,156.08,0.7,0.0,0,0.0,0.0,6,16.0,5,1,1.2,0.0,0.0,0.0,0.0,1093.78,0.2,0.0,0,0.0,0.0,-5,0.91,2,0,-2.47,0.0,0.0,0.0,0.0,937.7,-0.5,0.0,0,0.0,0.0
pulo0,22,34.09,6,3,3.67,0.091,0.364,0.0,0.0,466.81,0.429,0.0,0,0.0,0.0,24,26.42,5,2,4.8,0.0,0.708,0.0,0.0,374.56,0.217,0.0,0,0.0,0.0,2,-7.67,-1,-1,1.13,-0.091,0.344,0.0,0.0,-92.25,-0.212,0.0,0,0.0,0.0
halephu01,23,29.17,8,4,2.88,0.087,0.0,0.0,0.0,232.05,0.273,0.0,0,0.0,0.0,20,60.6,6,2,3.33,0.1,0.0,0.1,0.0,230.76,0.316,0.0,0,0.0,0.0,-3,31.43,-2,-2,0.45,0.013,0.0,0.1,0.0,-1.29,0.043,0.0,0,0.0,0.0
ACDrafahl,22,33.55,1,1,22.0,0.0,0.0,0.0,0.955,3.46,0.905,0.0,0,0.0,0.0,78,39.79,4,1,19.5,0.0,0.0,0.0,0.962,116.61,0.844,0.0,0,0.0,0.0,56,6.24,3,0,-2.5,0.0,0.0,0.0,0.007,113.15,-0.061,0.0,0,0.0,0.0
googleboy-byte,6,28.67,1,1,6.0,0.167,0.0,0.0,0.0,14.68,0.8,0.0,0,0.0,0.0,16,28.88,5,3,3.2,0.062,0.0,0.0,0.0,215.03,0.733,0.0,0,0.0,0.0,10,0.21,4,2,-2.8,-0.105,0.0,0.0,0.0,200.35,-0.067,0.0,0,0.0,0.0
jflinchbaugh,34,23.32,19,1,1.79,0.0,0.0,0.0,0.0,482.2,0.455,0.0,0,0.0,0.0,25,22.68,17,1,1.47,0.0,0.0,0.0,0.0,811.84,0.292,0.0,0,0.0,0.0,-9,-0.64,-2,0,-0.32,0.0,0.0,0.0,0.0,329.64,-0.163,0.0,0,0.0,0.0
awesomepossumgirl,58,60.76,2,1,29.0,0.0,0.0,0.0,0.034,4.62,0.737,0.0,0,0.0,0.0,42,60.76,11,1,3.82,0.024,0.0,0.0,0.095,294.06,0.39,0.0,0,0.0,0.0,-16,0.0,9,0,-25.18,0.024,0.0,0.0,0.061,289.44,-0.347,0.0,0,0.0,0.0
Kennius7,43,30.88,10,5,4.3,0.0,0.0,0.0,0.0,99.82,0.405,0.0,0,0.0,0.0,6,108.0,1,1,6.0,1.0,0.0,0.0,0.0,0.16,1.0,0.0,0,0.0,0.0,-37,77.12,-9,-4,1.7,1.0,0.0,0.0,0.0,-99.66,0.595,0.0,0,0.0,0.0
eitsupi,34,19.68,12,2,2.83,0.0,0.0,0.0,0.0,463.19,0.545,0.0,0,0.0,0.0,5,24.2,4,1,1.25,0.0,0.0,0.0,0.0,3568.43,0.0,0.0,0,0.0,0.0,-29,4.52,-8,-1,-1.58,0.0,0.0,0.0,0.0,3105.24,-0.545,0.0,0,0.0,0.0
Thulium-Drake,59,54.61,17,4,3.47,0.051,0.0,0.017,0.051,233.7,0.586,0.0,0,0.0,0.0,30,40.23,14,4,2.14,0.1,0.0,0.067,0.0,643.02,0.483,0.0,0,0.0,0.0,-29,-14.38,-3,0,-1.33,0.049,0.0,0.05,-0.051,409.32,-0.103,0.0,0,0.0,0.0
furqonm,34,24.32,10,1,3.4,0.059,0.0,0.029,0.0,457.49,0.576,0.0,0,0.0,0.0,16,61.94,4,1,4.0,0.312,0.0,0.062,0.0,368.7,0.8,0.0,0,0.0,0.0,-18,37.62,-6,0,0.6,0.253,0.0,0.033,0.0,-88.79,0.224,0.0,0,0.0,0.0
mehmetalbyrak,27,26.04,5,4,5.4,0.148,0.0,0.0,0.0,196.38,0.692,0.0,0,12.67,0.0,13,16.0,8,1,1.62,0.0,0.0,0.0,0.0,722.14,0.417,0.0,0,0.0,0.0,-14,-10.04,3,-3,-3.78,-0.148,0.0,0.0,0.0,525.76,-0.275,0.0,0,-12.67,0.0
ManuelCBR,46,21.93,10,2,4.6,0.0,0.0,0.0,0.0,52.75,0.244,0.0,0,0.0,0.0,54,57.7,14,2,3.86,0.037,0.0,0.0,0.0,265.85,0.264,0.0,0,0.0,0.0,8,35.77,4,0,-0.74,0.037,0.0,0.0,0.0,213.1,0.02,0.0,0,0.0,0.0
ahmadhabibi14,87,12.8,26,2,3.35,0.0,0.0,0.0,0.0,189.3,0.407,0.0,0,0.0,0.0,13,23.85,8,1,1.62,0.0,0.0,0.0,0.0,1480.62,0.417,0.0,0,0.0,0.0,-74,11.05,-18,-1,-1.73,0.0,0.0,0.0,0.0,1291.32,0.01,0.0,0,0.0,0.0
Atmajo,43,16.98,8,4,5.38,0.0,0.0,0.0,0.0,188.61,0.714,0.0,0,0.0,0.0,5,16.0,3,1,1.67,0.0,0.0,0.0,0.0,1848.75,0.5,0.0,0,0.0,0.0,-38,-0.98,-5,-3,-3.71,0.0,0.0,0.0,0.0,1660.14,-0.214,0.0,0,0.0,0.0
Beehive324,5,26.8,1,1,5.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0,0.0,0.0,59,16.0,9,1,6.56,0.0,0.0,0.0,0.0,35.05,0.759,0.0,0,0.0,0.0,54,-10.8,8,0,1.56,0.0,0.0,0.0,0.0,34.95,-0.241,0.0,0,0.0,0.0
liebenholz,16,45.0,1,1,16.0,0.062,0.0,0.062,0.0,1.46,0.867,0.0,0,0.0,0.0,21,16.86,3,4,7.0,0.0,0.0,0.0,0.0,22.76,0.4,0.0,0,0.0,0.0,5,-28.14,2,3,-9.0,-0.062,0.0,-0.062,0.0,21.3,-0.467,0.0,0,0.0,0.0
hazavi,10,13.8,4,2,2.5,0.0,0.0,0.0,0.0,301.96,0.556,0.0,0,0.0,0.0,90,9.24,13,2,6.92,0.0,0.0,0.0,0.0,62.52,0.629,0.0,0,0.0,0.0,80,-4.56,9,0,4.42,0.0,0.0,0.0,0.0,-239.44,0.073,0.0,0,0.0,0.0
dyabasdi,23,23.52,2,2,11.5,0.0,0.0,0.0,0.087,6.22,0.955,0.0,0,0.0,0.0,34,28.74,3,4,11.33,0.0,0.0,0.029,0.0,166.34,0.848,0.0,0,0.0,0.0,11,5.22,1,2,-0.17,0.0,0.0,0.029,-0.087,160.12,-0.107,0.0,0,0.0,0.0
LincolnKermit,30,21.83,8,2,3.75,0.0,0.0,0.0,0.0,477.45,0.448,0.0,0,0.0,0.0,70,18.93,33,2,2.12,0.014,0.0,0.0,0.014,257.24,0.391,0.0,0,0.0,0.0,40,-2.9,25,0,-1.63,0.014,0.0,0.0,0.014,-220.21,-0.057,0.0,0,0.0,0.0
Yug2op,7,27.43,2,2,3.5,0.571,0.0,0.0,0.0,156.08,0.667,0.0,0,0.0,0.0,10,32.9,6,4,1.67,0.3,0.0,0.0,0.1,938.03,0.333,0.0,0,0.0,0.0,3,5.47,4,2,-1.83,-0.271,0.0,0.0,0.1,781.95,-0.334,0.0,0,0.0,0.0
danielngira,10,16.7,2,2,5.0,0.0,0.0,0.0,0.0,60.84,0.778,0.0,0,0.0,0.0,10,27.2,2,1,5.0,0.0,0.0,0.0,0.0,436.85,0.778,0.0,0,0.0,0.0,0,10.5,0,-1,0.0,0.0,0.0,0.0,0.0,376.01,0.0,0.0,0,0.0,0.0
thebasilugo,70,51.74,18,3,3.89,0.357,0.0,0.0,0.043,133.82,0.464,0.0,0,143.67,1.0,30,14.9,14,1,2.14,0.0,0.0,0.0,0.0,493.24,0.517,0.0,0,0.0,0.0,-40,-36.84,-4,-2,-1.75,-0.357,0.0,0.0,-0.043,359.42,0.053,0.0,0,-143.67,-1.0
isobelmcrae,23,19.09,1,2,23.0,0.0,0.0,0.0,0.0,1.84,0.909,0.0,0,0.0,0.0,29,32.17,7,4,4.14,0.103,0.034,0.0,0.0,514.02,0.357,0.0,0,0.0,0.0,6,13.08,6,2,-18.86,0.103,0.034,0.0,0.0,512.18,-0.552,0.0,0,0.0,0.0
grahambell,10,66.9,5,1,2.0,0.3,0.0,0.0,0.0,1312.16,0.444,0.0,0,0.0,0.0,25,164.08,5,1,5.0,0.48,0.0,0.0,0.0,802.9,0.458,0.0,0,0.0,0.0,15,97.18,0,0,3.0,0.18,0.0,0.0,0.0,-509.26,0.014,0.0,0,0.0,0.0
AmirUr,56,19.32,5,2,11.2,0.0,0.0,0.054,0.0,21.13,0.855,0.0,0,0.0,0.0,44,18.43,5,3,8.8,0.0,0.295,0.0,0.0,287.35,0.744,0.0,0,0.0,0.0,-12,-0.89,0,1,-2.4,0.0,0.295,-0.054,0.0,266.22,-0.111,0.0,0,0.0,0.0
ezgisenak,7,22.14,3,3,2.33,0.0,0.0,0.0,0.0,565.2,0.167,0.0,0,0.0,0.0,38,28.34,2,3,19.0,0.0,0.0,0.0,0.0,27.29,0.946,0.0,0,0.0,0.0,31,6.2,-1,0,16.67,0.0,0.0,0.0,0.0,-537.91,0.779,0.0,0,0.0,0.0
tramdhan,27,70.22,20,1,1.35,0.481,0.0,0.0,0.074,514.95,0.154,0.0,0,0.0,0.0,73,113.66,48,2,1.52,1.0,0.0,0.0,0.0,266.52,0.0,0.0,0,0.0,0.0,46,43.44,28,1,0.17,0.519,0.0,0.0,-0.074,-248.43,-0.154,0.0,0,0.0,0.0
bpbond,19,31.58,2,1,9.5,0.158,0.0,0.0,0.0,198.91,0.833,0.0,0,12.0,0.0,30,42.8,13,1,2.31,0.233,0.0,0.0,0.167,395.36,0.31,0.0,0,4.92,0.0,11,11.22,11,0,-7.19,0.075,0.0,0.0,0.167,196.45,-0.523,0.0,0,-7.08,0.0
putra4648,42,40.52,6,2,7.0,0.31,0.167,0.095,0.0,21.22,0.756,0.0,0,433.0,0.6,47,39.74,19,2,2.47,0.255,0.128,0.085,0.0,417.21,0.478,0.0,0,669.71,1.0,5,-0.78,13,0,-4.53,-0.055,-0.039,-0.01,0.0,395.99,-0.278,0.0,0,236.71,0.4
AmirYunus,14,18.86,2,1,7.0,0.0,0.0,0.0,0.0,7.03,0.846,0.0,0,0.0,0.0,67,19.79,11,5,6.09,0.0,0.0,0.0,0.0,78.63,0.742,0.0,0,0.0,0.0,53,0.93,9,4,-0.91,0.0,0.0,0.0,0.0,71.6,-0.104,0.0,0,0.0,0.0
aguilalv,9,41.0,2,1,4.5,0.0,0.0,0.444,0.0,60.46,0.5,0.0,0,0.0,0.0,91,56.64,7,2,13.0,0.0,0.0,0.33,0.033,100.01,0.667,0.0,0,0.0,0.0,82,15.64,5,1,8.5,0.0,0.0,-0.114,0.033,39.55,0.167,0.0,0,0.0,0.0
JuneYoungDo,62,25.52,13,1,4.77,0.0,0.0,0.0,0.0,221.03,0.426,0.0,0,0.0,0.0,10,19.3,7,1,1.43,0.0,0.0,0.0,0.0,1152.09,0.111,0.0,0,0.0,0.0,-52,-6.22,-6,0,-3.34,0.0,0.0,0.0,0.0,931.06,-0.315,0.0,0,0.0,0.0
MustfaAshraf,19,14.84,3,5,6.33,0.0,0.0,0.0,0.0,207.5,0.778,0.0,0,0.0,0.0,10,26.9,7,1,1.43,0.1,0.0,0.0,0.0,2165.21,0.333,0.0,0,0.0,0.0,-9,12.06,4,-4,-4.9,0.1,0.0,0.0,0.0,1957.71,-0.445,0.0,0,0.0,0.0
jamesdiffeycoding,13,56.15,4,2,3.25,0.538,0.0,0.077,0.0,52.16,0.167,0.0,0,27.0,0.286,87,16.0,19,3,4.58,0.0,0.0,0.0,0.0,136.82,0.791,0.0,0,0.0,0.0,74,-40.15,15,1,1.33,-0.538,0.0,-0.077,0.0,84.66,0.624,0.0,0,-27.0,-0.286
QuaRang1225,74,34.53,11,4,6.73,0.257,0.0,0.0,0.23,183.47,0.781,0.0,0,30.67,0.333,26,14.77,6,2,4.33,0.038,0.0,0.0,0.038,164.13,0.48,0.0,0,0.0,0.0,-48,-19.76,-5,-2,-2.4,-0.219,0.0,0.0,-0.192,-19.34,-0.301,0.0,0,-30.67,-0.333
Kinglord1090,27,20.11,2,5,13.5,0.0,0.0,0.0,0.0,24.56,0.923,0.0,0,0.0,0.0,37,28.57,3,5,12.33,0.0,0.0,0.0,0.0,56.29,0.861,0.0,0,0.0,0.0,10,8.46,1,0,-1.17,0.0,0.0,0.0,0.0,31.73,-0.062,0.0,0,0.0,0.0
aprius,72,8.39,12,1,6.0,0.0,0.0,0.0,0.0,74.85,0.634,0.0,0,0.0,0.0,28,8.79,7,1,4.0,0.0,0.0,0.0,0.0,229.94,0.778,0.0,0,0.0,0.0,-44,0.4,-5,0,-2.0,0.0,0.0,0.0,0.0,155.09,0.144,0.0,0,0.0,0.0
xaiyadev,24,34.38,4,2,6.0,0.0,0.0,0.0,0.0,41.77,0.435,0.0,0,0.0,0.0,76,95.18,18,1,4.22,0.974,0.0,0.0,0.368,37.48,0.28,0.0,0,28.33,0.333,52,60.8,14,-1,-1.78,0.974,0.0,0.0,0.368,-4.29,-0.155,0.0,0,28.33,0.333
hellosunking,29,20.14,16,1,1.81,0.0,0.0,0.0,0.0,453.47,0.429,0.0,0,0.0,0.0,19,16.42,11,1,1.73,0.0,0.0,0.0,0.0,921.03,0.444,0.0,0,0.0,0.0,-10,-3.72,-5,0,-0.08,0.0,0.0,0.0,0.0,467.56,0.015,0.0,0,0.0,0.0
RobertHumolli,23,15.3,1,3,23.0,0.0,0.0,0.0,0.0,5.4,0.955,0.0,0,0.0,0.0,13,12.0,2,2,6.5,0.0,0.0,0.0,0.0,361.68,0.75,0.0,0,0.0,0.0,-10,-3.3,1,-1,-16.5,0.0,0.0,0.0,0.0,356.28,-0.205,0.0,0,0.0,0.0
99yuseong,30,18.83,7,2,4.29,0.0,0.0,0.0,0.0,205.14,0.552,0.0,0,0.0,0.0,16,16.0,5,1,3.2,0.0,0.0,0.0,0.0,786.78,0.533,0.0,0,0.0,0.0,-14,-2.83,-2,-1,-1.09,0.0,0.0,0.0,0.0,581.64,-0.019,0.0,0,0.0,0.0
achedon12,24,23.75,13,3,1.85,0.125,0.0,0.0,0.0,683.11,0.391,0.0,0,0.0,0.0,7,16.0,4,1,1.75,0.0,0.0,0.0,0.0,1458.54,0.333,0.0,0,0.0,0.0,-17,-7.75,-9,-2,-0.1,-0.125,0.0,0.0,0.0,775.43,-0.058,0.0,0,0.0,0.0
nt74,27,16.7,14,2,1.93,0.0,0.0,0.0,0.0,413.9,0.423,0.0,0,0.0,0.0,57,16.84,11,3,5.18,0.0,0.0,0.0,0.0,326.59,0.125,0.0,0,0.0,0.0,30,0.14,-3,1,3.25,0.0,0.0,0.0,0.0,-87.31,-0.298,0.0,0,0.0,0.0
stevalkr,61,9.84,17,2,3.59,0.016,0.0,0.082,0.0,200.43,0.283,0.0,0,0.0,0.0,39,19.97,17,1,2.29,0.026,0.0,0.0,0.0,410.24,0.342,0.0,0,0.0,0.0,-22,10.13,0,-1,-1.3,0.01,0.0,-0.082,0.0,209.81,0.059,0.0,0,0.0,0.0
Kharonus,19,16.37,4,1,4.75,0.0,0.0,0.0,0.0,28.2,0.056,0.0,0,0.0,0.0,21,18.57,4,2,5.25,0.0,0.0,0.048,0.0,23.14,0.45,0.0,0,0.0,0.0,2,2.2,0,1,0.5,0.0,0.0,0.048,0.0,-5.06,0.394,0.0,0,0.0,0.0
brendenehlers,38,22.95,8,3,4.75,0.026,0.0,0.0,0.0,297.4,0.595,0.0,0,0.0,0.0,6,32.5,2,1,3.0,0.0,0.0,0.0,0.0,100.06,0.8,0.0,0,0.0,0.0,-32,9.55,-6,-2,-1.75,-0.026,0.0,0.0,0.0,-197.34,0.205,0.0,0,0.0,0.0
wolfcw,49,71.0,22,1,2.23,0.367,0.0,0.082,0.0,283.24,0.354,0.0,0,0.0,0.0,40,90.28,24,1,1.67,0.85,0.0,0.1,0.025,503.47,0.154,0.0,0,0.0,0.0,-9,19.28,2,0,-0.56,0.483,0.0,0.018,0.025,220.23,-0.2,0.0,0,0.0,0.0
WillemVanCaspel,53,20.36,4,1,13.25,0.0,0.0,0.0,0.0,131.21,0.808,0.0,0,0.0,0.0,12,12.92,2,1,6.0,0.0,0.0,0.0,0.0,38.87,0.727,0.0,0,0.0,0.0,-41,-7.44,-2,0,-7.25,0.0,0.0,0.0,0.0,-92.34,-0.081,0.0,0,0.0,0.0
arayofcode,38,18.47,13,4,2.92,0.026,0.0,0.0,0.0,441.82,0.622,0.0,0,0.0,0.0,10,32.7,6,3,1.67,0.0,0.0,0.0,0.0,2094.82,0.222,0.0,0,0.0,0.0,-28,14.23,-7,-1,-1.25,-0.026,0.0,0.0,0.0,1653.0,-0.4,0.0,0,0.0,0.0
georgefst,21,55.05,11,1,1.91,0.381,0.0,0.0,0.0,758.6,0.3,0.0,0,0.0,0.0,17,66.47,6,1,2.83,0.294,0.0,0.0,0.0,888.3,0.562,0.0,0,461.75,1.0,-4,11.42,-5,0,0.92,-0.087,0.0,0.0,0.0,129.7,0.262,0.0,0,461.75,1.0
ahasverus,15,19.0,6,1,2.5,0.0,0.067,0.0,0.0,980.59,0.571,0.0,0,0.0,0.0,7,19.57,6,1,1.17,0.0,0.0,0.0,0.0,798.85,0.0,0.0,0,0.0,0.0,-8,0.57,0,0,-1.33,0.0,-0.067,0.0,0.0,-181.74,-0.571,0.0,0,0.0,0.0
rajudonkeshwar,42,16.81,4,1,10.5,0.024,0.0,0.0,0.0,22.57,0.878,0.0,0,0.0,0.0,58,20.5,4,3,14.5,0.0,0.0,0.0,0.0,187.05,0.825,0.0,0,0.0,0.0,16,3.69,0,2,4.0,-0.024,0.0,0.0,0.0,164.48,-0.053,0.0,0,0.0,0.0
codecxAb,26,95.85,4,5,6.5,0.077,0.0,0.0,0.462,95.43,0.88,0.0,0,0.0,0.0,6,16.17,4,2,1.5,0.0,0.0,0.0,0.0,890.71,0.4,0.0,0,0.0,0.0,-20,-79.68,0,-3,-5.0,-0.077,0.0,0.0,-0.462,795.28,-0.48,0.0,0,0.0,0.0
thedantonn,9,28.22,2,2,4.5,0.222,0.0,0.0,0.0,20.82,0.875,0.0,0,0.0,0.0,24,19.29,7,3,3.43,0.042,0.0,0.0,0.0,328.0,0.435,0.0,0,0.0,0.0,15,-8.93,5,1,-1.07,-0.18,0.0,0.0,0.0,307.18,-0.44,0.0,0,0.0,0.0
safstromo,92,15.46,13,4,7.08,0.011,0.0,0.0,0.0,71.96,0.67,0.0,0,0.0,0.0,8,16.0,5,1,1.6,0.0,0.0,0.0,0.0,722.44,0.286,0.0,0,0.0,0.0,-84,0.54,-8,-3,-5.48,-0.011,0.0,0.0,0.0,650.48,-0.384,0.0,0,0.0,0.0
tapoban123,44,25.5,5,3,8.8,0.045,0.0,0.0,0.0,87.35,0.837,0.0,0,0.0,0.0,51,17.51,5,2,10.2,0.0,0.0,0.0,0.0,246.22,0.86,0.0,0,0.0,0.0,7,-7.99,0,-1,1.4,-0.045,0.0,0.0,0.0,158.87,0.023,0.0,0,0.0,0.0
veer-kalpit,52,7.21,8,1,6.5,0.0,0.0,0.0,0.0,25.44,0.451,0.0,0,0.0,0.0,24,7.58,8,4,3.0,0.0,0.0,0.0,0.0,149.58,0.217,0.0,0,0.0,0.0,-28,0.37,0,3,-3.5,0.0,0.0,0.0,0.0,124.14,-0.234,0.0,0,0.0,0.0
